raceId,year,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
213,1997,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
231,1996,1,0,0,0,0
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
245,1995,1,0,0,0,1
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
262,1994,0,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
279,1993,1,0,0,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
295,1992,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
309,1991,1,0,1,0,0
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
325,1990,1,0,0,0,1
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
361,1989,0,1,0,1,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
376,1988,1,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
409,1986,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
424,1985,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
442,1984,0,0,1,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
459,1983,1,0,0,0,0
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
474,1982,0,0,0,0,1
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
496,1981,0,1,0,1,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
510,1980,0,1,1,0,0
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
525,1979,0,0,1,0,1
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
542,1978,0,0,0,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
344,2010,1,0,1,0,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
847,2011,0,0,0,1,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
866,2012,1,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
886,2013,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
906,2014,0,0,1,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
932,2015,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
954,2016,0,0,0,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
975,2017,1,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
995,2018,0,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1016,2019,1,0,1,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
1082,2022,1,0,0,0,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
25,2008,0,0,1,1,0
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
43,2007,0,0,0,0,1
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
63,2006,1,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
80,2005,0,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
99,2004,1,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
117,2003,0,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
134,2002,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
150,2001,1,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
166,2000,0,0,0,0,0
